area,waterbody,gazetted_name,local_name_1,local_name_2,analysis_yr,species,natural_adult_spawners,natural_jack_spawners,natural_spawners_total,adult_broodstock_removals,jack_broodstock_removals,total_broodstock_removals,other_removals,total_return_to_river,enumeration_methods,adult_presence,jack_presence,start_dtt,end_dtt,natural_adult_females,natural_adult_males,effective_females,weighted_pct_spawn,watershed_cde,waterbody_id,population,run_type,stream_arrival_dt_from,stream_arrival_dt_to,start_spawn_dt_from,start_spawn_dt_to,peak_spawn_dt_from,peak_spawn_dt_to,end_spawn_dt_from,end_spawn_dt_to,accuracy,precision,index_yn,reliability,estimate_stage,estimate_classification,no_inspections_used,estimate_method,created_dtt,updated_dtt,act_id,pop_id,gfe_id
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1971,Chinook,NA,NA,NA,NA,NA,NA,NA,100,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,1001382,47859,541
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1991,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,Helicopter,NONE OBSERVED,UNKNOWN,26-SEP-91,26-SEP-91,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOW,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,1004434,49189,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1996,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,865474,49190,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1954,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,913236,49192,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1993,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,923549,49191,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1986,Chinook,NA,NA,NA,NA,NA,NA,NA,15000,Helicopter,PRESENT,UNKNOWN,04-SEP-86,29-SEP-86,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,26-AUG-86,NA,17-SEP-86,NA,01-OCT-86,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,856840,49188,556
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1959,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,979010,47850,540
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1954,Chinook,NA,NA,NA,NA,NA,NA,NA,1500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,911725,47859,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1961,Pink,NA,NA,NA,NA,NA,NA,NA,1500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,01-SEP-61,NA,12-SEP-61,NA,30-SEP-61,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,1015993,49186,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1994,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,917208,49191,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1956,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,851379,49189,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,2000,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,0,Unknown Estimate Method,03-FEB-06,NA,73886825,49190,557
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2001,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,0,Unknown Estimate Method,03-FEB-06,NA,26040618,47851,540
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1999,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,0,Unknown Estimate Method,03-FEB-06,NA,59697675,47850,540
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2005,Chinook,620,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,13-JUL-05,18-NOV-05,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,N,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,18-AUG-06,NA,76175720,47859,541
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2005,Coho,2508,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,13-JUL-05,18-NOV-05,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,N,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,18-AUG-06,NA,76113069,47856,541
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2005,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,19-SEP-05,19-SEP-05,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,N,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),1,Expert Opinion,18-AUG-06,NA,33673057,47850,540
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2005,Pink,150000,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,26-AUG-05,23-SEP-05,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,NA,NA,01-SEP-05,10-SEP-05,21-SEP-05,30-SEP-05,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),2,Expert Opinion,18-AUG-06,NA,31489605,49186,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2010,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,04-AUG-10,09-SEP-10,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,11-JUL-10,20-JUL-10,11-AUG-10,20-AUG-10,21-AUG-10,30-AUG-10,11-SEP-10,20-SEP-10,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),2,Peak Live + Dead,13-JUL-11,NA,20521170,47859,541
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1986,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,65791706,47857,541
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1941,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,29085361,47850,540
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1941,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,64594713,47854,540
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1969,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,35408974,49189,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1925,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,55855188,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2016,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,03-SEP-16,28-SEP-16,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,12-APR-18,NA,79687424,49186,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2013,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,08-AUG-13,27-SEP-13,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Pink,NA,01-AUG-13,10-AUG-13,11-AUG-13,20-AUG-13,21-AUG-13,30-AUG-13,01-SEP-13,10-SEP-13,UNK,UNK,Y,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),1,Peak Live + Dead,19-JAN-15,NA,23319332,47857,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1946,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,77374886,49184,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1946,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,70826962,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1934,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,56645625,49188,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1979,Chinook,NA,NA,NA,NA,NA,NA,NA,500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,841575,47859,541
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1950,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,979133,49192,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1992,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,806316,49192,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1951,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,901456,49192,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1996,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,908575,49184,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1992,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,924249,49193,557
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1960,Coho,NA,NA,NA,NA,NA,NA,NA,3500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,930022,47851,540
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1985,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,758490,49191,557
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1971,Coho,NA,NA,NA,NA,NA,NA,NA,600,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,1020543,47856,541
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1956,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,770487,47857,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1980,Chinook,NA,NA,NA,NA,NA,NA,NA,4500,NA,PRESENT,UNKNOWN,12-SEP-80,13-SEP-80,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,15-AUG-80,NA,15-SEP-80,NA,15-SEP-80,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,889785,49188,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1992,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,878568,49191,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1951,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,896196,49190,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1991,Chinook,NA,NA,NA,NA,NA,NA,NA,25500,Helicopter,PRESENT,UNKNOWN,04-SEP-91,26-SEP-91,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,25-JUL-91,NA,04-SEP-91,NA,13-SEP-91,NA,26-SEP-91,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,1018391,49188,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1967,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,860740,49189,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1985,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,929603,49190,557
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1955,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,838652,47857,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1973,Pink,NA,NA,NA,NA,NA,NA,NA,14000,NA,PRESENT,UNKNOWN,07-SEP-73,22-SEP-73,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,15-SEP-73,NA,15-SEP-73,NA,15-SEP-73,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,855751,49186,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1993,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,758259,49190,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1965,Sockeye,NA,NA,NA,NA,NA,NA,NA,200,NA,PRESENT,UNKNOWN,01-AUG-65,15-NOV-65,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,05-SEP-65,NA,10-OCT-65,NA,31-OCT-65,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,928429,49184,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1957,Chinook,NA,NA,NA,NA,NA,NA,NA,15000,NA,PRESENT,UNKNOWN,08-SEP-57,10-OCT-57,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,01-SEP-57,NA,15-SEP-57,NA,30-SEP-57,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,858695,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1977,Pink,NA,NA,NA,NA,NA,NA,NA,25000,NA,PRESENT,UNKNOWN,09-SEP-77,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,15-AUG-77,NA,15-AUG-77,NA,15-SEP-77,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,853848,49186,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2003,Pink,80000,NA,NA,NA,NA,NA,NA,NA,Helicopter,PRESENT,NA,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,11-AUG-03,20-AUG-03,21-AUG-03,30-AUG-03,01-SEP-03,10-SEP-03,11-SEP-03,20-SEP-03,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),2,Other Estimate Method,03-FEB-06,NA,49753790,49186,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2008,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,06-AUG-08,20-SEP-08,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,Y,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,21-AUG-09,NA,33393993,47857,541
